configuration_index,similarities
1022,0.8607420325279236
1023,0.861516535282135
1024,0.8469949960708618
1025,0.8580169677734375
1026,0.857948362827301
1027,0.8692976236343384
1028,0.8726828098297119
1029,0.8600355386734009
1030,0.8749625086784363
1031,0.8610998392105103
1032,0.8460872769355774
1033,0.8600588440895081
1034,0.8644271492958069
1035,0.8675386309623718
1036,0.855968177318573
1037,0.8631229996681213
1038,0.8663473129272461
1039,0.8620313405990601
1040,0.8637556433677673
1041,0.8701549768447876
1042,0.8546749949455261
1043,0.8647756576538086
1044,0.8504624962806702
1045,0.8542476296424866
1046,0.8625539541244507
1047,0.8510780334472656
1048,0.8558043241500854
1049,0.8627721071243286
1050,0.8652092218399048
1051,0.8587608933448792
1052,0.8614610433578491
1053,0.8488998413085938
1054,0.8617311120033264
1055,0.8565091490745544
1056,0.8731740713119507
1057,0.8506670594215393
1058,0.8631682395935059
1059,0.8541280627250671
1060,0.8618771433830261
1061,0.8657467365264893
1062,0.862201988697052
1063,0.8601706027984619
1064,0.8640464544296265
1065,0.8652583956718445
1066,0.8472945094108582
1067,0.8694588541984558
1068,0.8565962314605713
1069,0.874984085559845
1070,0.8437713384628296
1071,0.8666669130325317
1072,0.8604575395584106
1073,0.865198016166687
1074,0.866479218006134
1075,0.8521973490715027
1076,0.8490533828735352
1077,0.8738884329795837
1078,0.8504078984260559
1079,0.8669804930686951
1080,0.8541250228881836
1081,0.8701053857803345
1082,0.8544520735740662
1083,0.860795259475708
1084,0.8606546521186829
1085,0.8491174578666687
1086,0.9999991655349731
1087,0.8527693152427673
1088,0.8593510389328003
1089,0.8545889854431152
1090,0.8609476089477539
1091,0.8622221350669861
1092,0.8558289408683777
1093,0.8625627160072327
1094,0.8620258569717407
1095,0.863183856010437
1096,0.8545125126838684
1097,0.8545752763748169
1098,0.8694739937782288
1099,0.8583698868751526
1100,0.8694021105766296
1101,0.866527259349823
1102,0.872769296169281
1103,0.8672878742218018
1104,0.8677874207496643
1105,0.8661778569221497
1106,0.8648468852043152
1107,0.8655256032943726
1108,0.8592429161071777
1109,0.8497833609580994
1110,0.85187828540802
1111,0.8500156998634338
1112,0.856038510799408
1113,0.8537932634353638
1114,0.8689481616020203
1115,0.8529298305511475
1116,0.8625501990318298
1117,0.8478740453720093
1118,0.8595864772796631
1119,0.8783285617828369
1120,0.860668957233429
1121,0.8685375452041626
1122,0.8503813743591309
1123,0.8627861738204956
1124,0.8685533404350281
1125,0.8612885475158691
1126,0.8652033805847168
1127,0.8567543029785156
1128,0.8595496416091919
1129,0.8691970705986023
1130,0.862667977809906
1131,0.8614478707313538
1132,0.8656759262084961
1133,0.8705223202705383
1134,0.8650805354118347
1135,0.8541889786720276
1136,0.8564671277999878
1137,0.8643245100975037
1138,0.8622555136680603
1139,0.8544273972511292
1140,0.8539955615997314
1141,0.8599485158920288
1142,0.8495672941207886
1143,0.8569470047950745
1144,0.8593147993087769
1145,0.8554776906967163
1146,0.8730326294898987
1147,0.8531936407089233
1148,0.8530402779579163
1149,0.8628751039505005
1150,0.8694643378257751
1151,0.8668479323387146
1152,0.9999991059303284
1153,0.8628730177879333
1154,0.8429653644561768
1155,0.8648179769515991
1156,0.8575420379638672
1157,0.8718722462654114
1158,0.8678216338157654
1159,0.8506072759628296
1160,0.8555035591125488
1161,0.8572744131088257
1162,0.8595572710037231
1163,0.8526940941810608
1164,0.8520601391792297
1165,0.858715295791626
1166,0.8529446721076965
1167,0.8457397818565369
1168,0.8756026029586792
1169,0.8629388809204102
1170,0.8554492592811584
1171,0.852538526058197
1172,0.8603329062461853
1173,0.864470362663269
1174,0.8587023615837097
1175,0.8620301485061646
1176,0.8558382391929626
1177,0.8549079895019531
1178,0.8723539710044861
1179,0.8586623072624207
1180,0.8529059290885925
1181,0.8595729470252991
1182,0.860486626625061
1183,0.8587445616722107
1184,0.8614789843559265
1185,0.8445113301277161
1186,0.8600639700889587
1187,0.8608419895172119
1188,0.8552024960517883
1189,0.8600541353225708
1190,0.9999992251396179
1191,0.8616474270820618
1192,0.8585923910140991
1193,0.8574649095535278
1194,0.8582720160484314
1195,0.8601013422012329
1196,0.8576891422271729
1197,0.8635748624801636
1198,0.8627063035964966
1199,0.8642570376396179
1200,0.8583282232284546
1201,0.872393786907196
1202,0.8661409616470337
1203,0.8519015908241272
1204,0.8616296648979187
1205,0.8597310185432434
1206,0.8601653575897217
1207,0.8741214275360107
1208,0.8625131845474243
1209,0.8551981449127197
1210,0.8504272699356079
1211,0.8621940612792969
1212,0.8661426305770874
1213,0.8652893900871277
1214,0.855706512928009
1215,0.8487167954444885
1216,0.8658810257911682
1217,0.8652310371398926
1218,0.8604633212089539
1219,0.8633842468261719
1220,0.8652181625366211
1221,0.8515602350234985
1222,0.8686466217041016
1223,0.8631415367126465
1224,0.8528608083724976
1225,0.8665838241577148
1226,0.8703148365020752
1227,0.8669875264167786
1228,0.8499581217765808
1229,0.8646106123924255
1230,0.8813821077346802
1231,0.8789023160934448
1232,0.8731411099433899
1233,0.864109456539154
1234,0.8631962537765503
1235,0.8796386122703552
1236,0.867628276348114
1237,0.8566274642944336
1238,0.8560385704040527
1239,0.8615884184837341
1240,0.8646289110183716
1241,0.8491499423980713
1242,0.8655816912651062
1243,0.8637462854385376
1244,0.8767307996749878
1245,0.8554887771606445
1246,0.8540823459625244
1247,0.8470891714096069
1248,0.8664708733558655
1249,0.8624786138534546
1250,0.8503058552742004
1251,0.8616236448287964
1252,0.869369626045227
1253,0.8582817912101746
1254,0.8520699739456177
1255,0.8555145859718323
1256,0.858651876449585
1257,0.869818925857544
1258,0.8513603806495667
1259,0.865838885307312
1260,0.8878065943717957
1261,0.8600265979766846
1262,0.8784623146057129
1263,0.8645358681678772
1264,0.8525048494338989
1265,0.8494971394538879
1266,0.855114221572876
1267,0.8586176037788391
1268,0.8603305220603943
1269,0.848295271396637
1270,0.8551087975502014
1271,0.8718982338905334
1272,0.8597247004508972
1273,0.8694668412208557
1274,0.8530434370040894
1275,0.8507749438285828
1276,0.8595045804977417
1277,0.8562496304512024
1278,0.8633856177330017
1279,0.8749967813491821
1280,0.8532508611679077
1281,0.8587039113044739
1282,0.8664264678955078
1283,0.8586246371269226
1284,0.8646060228347778
1285,0.8578506112098694
1286,0.8666360378265381
1287,0.8521651029586792
1288,0.843487024307251
1289,0.8701018691062927
1290,0.8613451719284058
1291,0.8576701879501343
1292,0.8660980463027954
1293,0.8612329363822937
1294,0.8586046695709229
1295,0.8536123037338257
1296,0.8613191843032837
1297,0.8484229445457458
1298,0.8584210872650146
1299,0.8571492433547974
1300,0.8638646602630615
1301,0.855615496635437
1302,0.8624570965766907
1303,0.8568289279937744
1304,0.8655869364738464
1305,0.8531175255775452
1306,0.8605161309242249
1307,0.8614516258239746
1308,0.8665263652801514
1309,0.8550151586532593
1310,0.8670609593391418
1311,0.8734530806541443
1312,0.8612695336341858
1313,0.857465386390686
1314,0.8710773587226868
1315,0.8553093671798706
1316,0.8549714684486389
1317,0.8632598519325256
1318,0.9999992847442627
1319,0.8677011132240295
1320,0.869803249835968
1321,0.8737862706184387
1322,0.8605036735534668
1323,0.8555226922035217
1324,0.8596236109733582
1325,0.8648819327354431
1326,0.855802059173584
1327,0.8732291460037231
1328,0.8719692230224609
1329,0.8554893732070923
1330,0.8458232283592224
1331,0.8735601902008057
1332,0.866621732711792
1333,0.8634073734283447
1334,0.8642882704734802
1335,0.8693466186523438
1336,0.8696108460426331
1337,0.8653663992881775
1338,0.8648473024368286
1339,0.8692103028297424
1340,0.8701449036598206
1341,0.8684449195861816
1342,0.8583414554595947
1343,0.8675885796546936
1344,0.861078679561615
1345,0.8580752015113831
1346,0.8529961705207825
1347,0.8690896034240723
1348,0.8533589839935303
1349,0.8599367737770081
1350,0.8653587698936462
1351,0.866066038608551
1352,0.8633244037628174
1353,0.9999992847442627
1354,0.8604127168655396
1355,0.8581693768501282
1356,0.8693738579750061
1357,0.8654657006263733
1358,0.863329291343689
1359,0.8689497113227844
1360,0.862835705280304
1361,0.8616908192634583
1362,0.8595236539840698
1363,0.8489874005317688
1364,0.8640480041503906
1365,0.8642585873603821
1366,0.8613342642784119
1367,0.8500120043754578
1368,0.8559346199035645
1369,0.866119921207428
1370,0.9999992251396179
1371,0.8564572930335999
1372,0.8537941575050354
1373,0.8807749152183533
1374,0.8656172156333923
1375,0.8517201542854309
1376,0.8598990440368652
1377,0.8719549179077148
1378,0.8616480231285095
1379,0.8533257246017456
1380,0.8758605718612671
1381,0.8789672255516052
1382,0.871990978717804
1383,0.8553436994552612
1384,0.8634271025657654
1385,0.8670197129249573
1386,0.8497457504272461
1387,0.8669230937957764
1388,0.8872475028038025
1389,0.866548478603363
1390,0.8612054586410522
1391,0.8755813837051392
1392,0.8594750761985779
1393,0.8596505522727966
1394,0.8748937249183655
1395,0.8892090320587158
1396,0.8652302622795105
1397,0.866285502910614
1398,0.854145348072052
1399,0.8662090301513672
1400,0.8634300827980042
1401,0.8716520667076111
1402,0.8531147241592407
1403,0.8712488412857056
1404,0.8544490933418274
1405,0.8699390292167664
1406,0.8611978888511658
1407,0.8596784472465515
1408,0.8567004203796387
1409,0.8587201833724976
1410,0.8545623421669006
1411,0.865079402923584
1412,0.8503171801567078
1413,0.8588181138038635
1414,0.8622029423713684
1415,0.8592648506164551
1416,0.8664573431015015
1417,0.8643224835395813
1418,0.8649970889091492
1419,0.855955958366394
1420,0.8593147993087769
1421,0.864120364189148
1422,0.8665497303009033
1423,0.8722874522209167
1424,0.8529458045959473
1425,0.8605388402938843
1426,0.8520391583442688
1427,0.8521764278411865
1428,0.8637084364891052
1429,0.8684141039848328
1430,0.8503314256668091
1431,0.9999993443489075
1432,0.8680079579353333
1433,0.8752370476722717
1434,0.860019326210022
1435,0.8558565974235535
1436,0.856205940246582
1437,0.8846703767776489
1438,0.8589379191398621
1439,0.8715922236442566
1440,0.8481526374816895
1441,0.8514539003372192
1442,0.8711639642715454
1443,0.8586424589157104
1444,0.8699762225151062
1445,0.8639637231826782
1446,0.8478594422340393
1447,0.8488830924034119
1448,0.8642278909683228
1449,0.8690111637115479
1450,0.8731855154037476
1451,0.8525395393371582
1452,0.8504943251609802
1453,0.9999992251396179
1454,0.8657087087631226
1455,0.9999991655349731
1456,0.8679994344711304
1457,0.8556663990020752
1458,0.8540350198745728
1459,0.8627715110778809
1460,0.8747599720954895
1461,0.8589776158332825
1462,0.8651129007339478
1463,0.8618411421775818
1464,0.8689618706703186
1465,0.865300714969635
1466,0.8703934550285339
1467,0.8654033541679382
1468,0.8636631369590759
1469,0.8585074543952942
1470,0.8568353652954102
1471,0.8593550324440002
1472,0.8580225706100464
1473,0.8594438433647156
1474,0.8568834066390991
1475,0.8580896258354187
1476,0.8510453701019287
1477,0.8604045510292053
1478,0.8616003394126892
1479,0.8639708757400513
1480,0.8558314442634583
1481,0.8842523097991943
1482,0.8595759868621826
1483,0.8555678725242615
1484,0.8493388295173645
1485,0.8607575297355652
1486,0.8517502546310425
1487,0.8571141362190247
1488,0.8639804124832153
1489,0.8566119074821472
1490,0.8703061938285828
1491,0.85894376039505
1492,0.8474913239479065
1493,0.8576033115386963
1494,0.9999989867210388
1495,0.8617998957633972
1496,0.8536523580551147
1497,0.8528549671173096
1498,0.8692756295204163
1499,0.8491531014442444
1500,0.8603615164756775
1501,0.8625772595405579
1502,0.8603956699371338
1503,0.8615528345108032
1504,0.8755056858062744
1505,0.8522046804428101
1506,0.8743411898612976
1507,0.8592369556427002
1508,0.857850193977356
1509,0.8787393569946289
1510,0.8574038743972778
1511,0.8550538420677185
1512,0.8656460642814636
1513,0.8599777817726135
1514,0.8618837594985962
1515,0.858834981918335
1516,0.8598310351371765
1517,0.858107328414917
1518,0.8649079203605652
1519,0.8631401062011719
1520,0.8462204933166504
1521,0.8546836376190186
1522,0.9999991059303284
1523,0.8798593878746033
1524,0.8586277961730957
1525,0.8529244661331177
1526,0.8584952354431152
1527,0.8575018048286438
1528,0.8577845692634583
1529,0.8647227883338928
1530,0.8684105277061462
1531,0.8472528457641602
1532,0.8558214902877808
1533,0.8579095602035522
1534,0.8761138319969177
1535,0.8616842031478882
1536,0.8753275871276855
1537,0.8665060997009277
1538,0.85297030210495
1539,0.8584148287773132
1540,0.8508245944976807
1541,0.8701226115226746
1542,0.8571918606758118
1543,0.8579944968223572
1544,0.8578402996063232
1545,0.8729315400123596
1546,0.8675503134727478
1547,0.8585762977600098
1548,0.9999990463256836
1549,0.8578314781188965
1550,0.8599451184272766
1551,0.8553573489189148
1552,0.8687912821769714
1553,0.8875467777252197
1554,0.8771232962608337
1555,0.8581811189651489
1556,0.8632128834724426
1557,0.8548223376274109
1558,0.8582596182823181
1559,0.8612370491027832
1560,0.861441969871521
1561,0.8529506921768188
1562,0.8685308694839478
1563,0.8612182140350342
1564,0.860672652721405
1565,0.8612040281295776
1566,0.8614076972007751
1567,0.8542854189872742
1568,0.8649829626083374
1569,0.8530405163764954
1570,0.8731858134269714
1571,0.8653745055198669
1572,0.8649877905845642
1573,0.8552626371383667
1574,0.8623249530792236
1575,0.8588148355484009
1576,0.8686105608940125
1577,0.8473467826843262
1578,0.8620055317878723
1579,0.8618357181549072
1580,0.8571414947509766
1581,0.8611756563186646
1582,0.8762192726135254
1583,0.8539817929267883
1584,0.8547763228416443
1585,0.8600884079933167
1586,0.8652637004852295
1587,0.8625736832618713
1588,0.8561089634895325
1589,0.8627700209617615
1590,0.8603247404098511
1591,0.859865665435791
1592,0.8664201498031616
1593,0.8635909557342529
1594,0.8679125308990479
1595,0.8605830669403076
1596,0.864486038684845
1597,0.8575729131698608
1598,0.866240918636322
1599,0.8682385683059692
1600,0.8549013137817383
1601,0.8587000966072083
1602,0.8439277410507202
1603,0.8541081547737122
1604,0.8552958369255066
1605,0.8730130791664124
1606,0.8493323922157288
1607,0.8532463908195496
1608,0.878815770149231
1609,0.8765383958816528
1610,0.860834002494812
1611,0.86980801820755
1612,0.8646380305290222
1613,0.8546961545944214
1614,0.8633145093917847
1615,0.8588516116142273
1616,0.8622550368309021
1617,0.8526971340179443
1618,0.8585899472236633
1619,0.8593618869781494
1620,0.8825358748435974
1621,0.8612245917320251
1622,0.8623332977294922
1623,0.8561296463012695
1624,0.8593671917915344
1625,0.8654845356941223
1626,0.8528349995613098
1627,0.8662102222442627
1628,0.8609300255775452
1629,0.8661497235298157
1630,0.8835927248001099
1631,0.8782447576522827
1632,0.886722207069397
1633,0.8578925728797913
1634,0.874886691570282
1635,0.8567119836807251
1636,0.8565158843994141
1637,0.863966703414917
1638,0.8637184500694275
1639,0.8566042184829712
1640,0.8718386888504028
1641,0.8687460422515869
1642,0.8673844933509827
1643,0.87534099817276
1644,0.862402081489563
1645,0.851826548576355
1646,0.8703996539115906
1647,0.8705430030822754
1648,0.8704769015312195
1649,0.8550518155097961
1650,0.8768198490142822
1651,0.8733102679252625
1652,0.865345299243927
1653,0.8482320308685303
1654,0.8610833287239075
1655,0.8522847890853882
1656,0.8710280656814575
1657,0.8633359670639038
1658,0.8713058829307556
1659,0.8618561029434204
1660,0.8807016611099243
1661,0.8643731474876404
1662,0.8760096430778503
1663,0.8668293356895447
1664,0.8513245582580566
1665,0.863666832447052
1666,0.8543583750724792
1667,0.8578572273254395
1668,0.8541345000267029
1669,0.8618132472038269
1670,0.8690577745437622
1671,0.860848605632782
1672,0.8662835359573364
1673,0.8550695776939392
1674,0.8647238612174988
1675,0.852306067943573
1676,0.8524547219276428
1677,0.8690588474273682
1678,0.8510525822639465
1679,0.8652724027633667
1680,0.8609749674797058
1681,0.8590365648269653
1682,0.8670127391815186
1683,0.8574572801589966
1684,0.8499987125396729
1685,0.8607094883918762
1686,0.865513265132904
1687,0.8739942908287048
1688,0.8484789729118347
1689,0.9999992847442627
1690,0.8640041947364807
1691,0.8596176505088806
1692,0.8627703785896301
1693,0.8649014234542847
1694,0.8607165813446045
1695,0.8659632802009583
1696,0.8617042899131775
1697,0.8652719855308533
1698,0.8759579062461853
1699,0.854916512966156
1700,0.8556823134422302
1701,0.8685650825500488
1702,0.8604760766029358
1703,0.8583380579948425
1704,0.8685374855995178
1705,0.8593932390213013
1706,0.8581319451332092
1707,0.8721460700035095
1708,0.8756415247917175
1709,0.8595900535583496
1710,0.8650805354118347
1711,0.8711289167404175
1712,0.8642033338546753
1713,0.8556798100471497
1714,0.8632687330245972
1715,0.8595433831214905
1716,0.8630637526512146
1717,0.861980140209198
1718,0.863052248954773
1719,0.8638964295387268
1720,0.8610372543334961
1721,0.8541364669799805
1722,0.8617488145828247
1723,0.8544464111328125
1724,0.8543643355369568
1725,0.8607037663459778
1726,0.8591047525405884
1727,0.8514617085456848
1728,0.8574679493904114
1729,0.8673362731933594
1730,0.8536795377731323
1731,0.8575980067253113
1732,0.8571522831916809
1733,0.8542500138282776
1734,0.8545545339584351
1735,0.8516422510147095
1736,0.8507223725318909
1737,0.8606272339820862
1738,0.8604626059532166
1739,0.8670667409896851
1740,0.8620349764823914
1741,0.8514363169670105
1742,0.8520476222038269
1743,0.8554751873016357
1744,0.8776206374168396
1745,0.8580385446548462
1746,0.8648868799209595
1747,0.9999991059303284
1748,0.8595716953277588
1749,0.8842933177947998
1750,0.8690661787986755
1751,0.8563123345375061
1752,0.8495670557022095
1753,0.8499351143836975
1754,0.8462134599685669
1755,0.8613275289535522
1756,0.8595194220542908
1757,0.8636493682861328
1758,0.8446424603462219
1759,0.8505586981773376
1760,0.8533875942230225
1761,0.8731400966644287
1762,0.8502429127693176
1763,0.9999992251396179
1764,0.8633708357810974
1765,0.8545545935630798
1766,0.8682753443717957
1767,0.8518950343132019
1768,0.8589897155761719
1769,0.8632579445838928
1770,0.8657069206237793
1771,0.8644612431526184
1772,0.85756516456604
1773,0.8477562069892883
1774,0.8575345277786255
1775,0.8552373647689819
1776,0.8576785326004028
1777,0.8608343601226807
1778,0.8610777854919434
1779,0.8546521067619324
1780,0.8667556047439575
1781,0.8605390787124634
1782,0.8487235903739929
1783,0.8470879197120667
1784,0.8595051169395447
1785,0.8514386415481567
1786,0.8594416975975037
1787,0.8696685433387756
1788,0.8591588139533997
1789,0.8564320206642151
1790,0.8535811305046082
1791,0.8519004583358765
1792,0.861803412437439
1793,0.8606511950492859
1794,0.8669152855873108
1795,0.8691163063049316
1796,0.861311674118042
1797,0.8636888861656189
1798,0.8627296090126038
1799,0.8699203133583069
1800,0.8668172359466553
1801,0.851958155632019
1802,0.8629851341247559
1803,0.8606484532356262
1804,0.8587788343429565
1805,0.8594527244567871
1806,0.8618423938751221
1807,0.8647803664207458
1808,0.879417359828949
1809,0.8649544715881348
1810,0.8710297346115112
1811,0.865053117275238
1812,0.8532201051712036
1813,0.8618658185005188
1814,0.8500527143478394
1815,0.8486487865447998
1816,0.8610010743141174
1817,0.8618865013122559
1818,0.8682318329811096
1819,0.8597725629806519
1820,0.8641235828399658
1821,0.8717751502990723
1822,0.8615025877952576
1823,0.8581006526947021
1824,0.8740590810775757
1825,0.8636382222175598
1826,0.8480893969535828
1827,0.8494599461555481
1828,0.8623042702674866
1829,0.8566123843193054
1830,0.8787440061569214
1831,0.8514218330383301
1832,0.8591676354408264
1833,0.8464029431343079
1834,0.861671507358551
1835,0.8575728535652161
1836,0.8671653866767883
1837,0.8792626857757568
1838,0.8550695180892944
1839,0.8474032878875732
1840,0.8637025356292725
1841,0.8560994267463684
1842,0.8643020987510681
1843,0.8809263110160828
1844,0.8637192249298096
1845,0.8675733804702759
1846,0.8699600100517273
1847,0.8703473806381226
1848,0.8757737874984741
1849,0.8824232220649719
1850,0.8862727284431458
1851,0.8492226004600525
1852,0.8847618699073792
1853,0.8549835085868835
1854,0.8688187003135681
1855,0.8592256307601929
1856,0.8623747825622559
1857,0.8730643391609192
1858,0.9999993443489075
1859,0.8651889562606812
1860,0.858572781085968
1861,0.8651359677314758
1862,0.8639615774154663
1863,0.8558943867683411
1864,0.8697500228881836
1865,0.8680583238601685
1866,0.8574201464653015
1867,0.8736538290977478
1868,0.8839865922927856
1869,0.8575835824012756
1870,0.8561939001083374
1871,0.8593008518218994
1872,0.8627118468284607
1873,0.8595468997955322
1874,0.8621883392333984
1875,0.8835247755050659
1876,0.8914557099342346
1877,0.8660802245140076
1878,0.8678986430168152
1879,0.8685173988342285
1880,0.8610018491744995
1881,0.8460063338279724
1882,0.8530924320220947
1883,0.8522171378135681
1884,0.850097119808197
1885,0.8711459636688232
1886,0.846957266330719
1887,0.8676311373710632
1888,0.9999992847442627
1889,0.8455767035484314
1890,0.860634982585907
1891,0.853635311126709
1892,0.8575695753097534
1893,0.8624440431594849
1894,0.8586584329605103
1895,0.8642728924751282
1896,0.8698117136955261
1897,0.859070897102356
1898,0.8483259677886963
1899,0.8473860025405884
1900,0.8641363978385925
1901,0.8606029748916626
1902,0.8793742656707764
1903,0.8700194954872131
1904,0.8661634922027588
1905,0.8494948744773865
1906,0.8557088375091553
1907,0.8616915345191956
1908,0.8656499981880188
1909,0.8570688366889954
1910,0.8530219197273254
1911,0.8634483814239502
1912,0.8659713864326477
1913,0.8771806359291077
1914,0.8540940880775452
1915,0.8689439296722412
1916,0.8450296521186829
1917,0.8565424084663391
1918,0.8625638484954834
1919,0.8614667654037476
1920,0.8583698272705078
1921,0.8712430596351624
1922,0.8547570109367371
1923,0.868052065372467
1924,0.8583522439002991
1925,0.8579915761947632
1926,0.8597224354743958
1927,0.8744211792945862
1928,0.8675293922424316
1929,0.9999991059303284
1930,0.8504257202148438
1931,0.8575087189674377
1932,0.8538000583648682
1933,0.8563862442970276
1934,0.8502275347709656
1935,0.8710358738899231
1936,0.8641713857650757
1937,0.8584275245666504
1938,0.8654415607452393
1939,0.8680536150932312
1940,0.858366847038269
1941,0.8549641966819763
1942,0.854705810546875
1943,0.8659451007843018
1944,0.8847899436950684
1945,0.848521888256073
1946,0.8701667785644531
1947,0.8697253465652466
1948,0.9999992251396179
1949,0.8596397638320923
1950,0.8538548946380615
1951,0.8482640981674194
1952,0.851218581199646
1953,0.8528673052787781
1954,0.8820892572402954
1955,0.8577703237533569
1956,0.8598848581314087
1957,0.9999992847442627
1958,0.860012948513031
1959,0.8556748628616333
1960,0.865257203578949
1961,0.8712002038955688
1962,0.8504723310470581
1963,0.8519999980926514
1964,0.8541828393936157
1965,0.8912935256958008
1966,0.8791251182556152
1967,0.8641147613525391
1968,0.8677442669868469
1969,0.854705274105072
1970,0.874595582485199
1971,0.86408531665802
1972,0.8546231985092163
1973,0.8686137795448303
1974,0.8607105016708374
1975,0.8641282320022583
1976,0.8594405651092529
1977,0.8566967248916626
1978,0.8705194592475891
1979,0.844962477684021
1980,0.8747591376304626
1981,0.8612061142921448
1982,0.8668869733810425
1983,0.8624365329742432
1984,0.8616677522659302
1985,0.8569756150245667
1986,0.8682023286819458
1987,0.8662201166152954
1988,0.8432885408401489
1989,0.8599838018417358
1990,0.8613073229789734
1991,0.8693161010742188
1992,0.8631308674812317
1993,0.8605377674102783
1994,0.8543682098388672
1995,0.8567298650741577
1996,0.869514524936676
1997,0.857112467288971
1998,0.861643373966217
1999,0.8653314113616943
2000,0.8490123152732849
